game_id,name,game_slug,price,release_date,platform,description,developer,publisher,genres,Average hours played
270,Ooblets,ooblets,29.99,2020-07-15T12:00:00.000Z,Windows,"Ooblets is a farming, creature collection, and town life game where you build up your farm, befriend townsfolk, grow ooblets, and have dance-offs.",Glumberland,Glumberland,"SIMULATION,EARLY_ACCESS,INDIE",19326.57
271,Torchlight II,torchlight-2,19.99,2020-07-16T15:00:00.000Z,"Windows,Mac","Torchlight II is filled to the brim with randomized levels, enemies and loot. Capturing all the flavor and excitement of the original, Torchlight II expands the world and adds features players wanted most, including online and LAN multiplayer.",,,"ACTION,CO_OP,RPG",40953.82
272,SUPERHOT: Mind Control Delete,superhot-mind-control-delete,24.99,2020-07-16T16:00:00.000Z,Windows,"Built on the foundations of SUPERHOT and SUPERHOT VR, MIND CONTROL DELETE continues to bring you more of SUPERHOT’s signature power fantasy.",SUPERHOT Team,SUPERHOT Team,"ACTION,FPS,SHOOTER",22574.03
273,Farming Simulator 19,farming-simulator-19,19.99,2020-07-20T16:00:00.000Z,Windows,"The ultimate farming simulation returns with a complete graphics overhaul and the most complete farming experience ever! Become a modern farmer and develop your farm on two huge American and European environments, filled with exciting new farming activities, crops to harvest a...",Giants Software GmbH,Focus Home Interactive,SIMULATION,48797.16
274,Samurai Jack: Battle Through Time,samurai-jack-battle-through-time,39.99,2020-07-22T16:00:00.000Z,Windows,"Become Samurai Jack, the greatest warrior across time, in Samurai Jack: Battle Through Time. Journey across time to finally stop Aku’s evil reign in this new untold adventure that ties into the epic series finale, as told by the creators of Samurai Jack.",Soleil Ltd.,Adult Swim Games,"ACTION,FIGHTING,ADVENTURE",4370.55
275,Next Up Hero,next-up-hero,19.99,2020-07-23T15:00:00.000Z,Windows,Fight. Die. Win!,Digital Continue,"Aspyr Media, Inc.","ACTION,DUNGEON_CRAWLER,RPG",11282.99
276,Tacoma,tacoma,19.99,2020-07-23T15:00:00.000Z,"Windows,Mac",An Abandoned Space Station. A Mysterious AI. And You. The crew of Lunar Transfer Station Tacoma were going about their workaday lives when disaster threw them into chaos. Discover what fate awaits them in Fullbright's bold and innovative followup to Gone Home.,Fullbright,Fullbright,"ADVENTURE,INDIE,FIRST_PERSON",42965.06
277,Ghost Recon Future Solider: Ultimate Edition,ghost-recon-future-soldier,29.99,2020-07-28T15:00:00.000Z,Windows,"In Ghost Recon Future Soldier join an elite team of highly trained, cut-throat special-ops soldiers. Armed to the teeth with unrivalled combat technology, Ghost Recon takes you to the globe’s most deadly warzones to hunt down the highest value targets.","Ubisoft Paris,Red Storm Entertainment",Ubisoft,"ACTION,SHOOTER",11378.92
278,Destroy All Humans!,destroy-all-humans,29.99,2020-07-28T17:00:00.000Z,Windows,The cult-classic returns! Terrorize the people of 1950s Earth in the role of the evil alien Crypto-137. Harvest DNA and bring down the US government in the remake of the legendary alien invasion action adventure.," Black Forest Games,Pandemic Studios",THQ Nordic,"ACTION,ADVENTURE,OPEN_WORLD",6967.96
279,Neon Abyss,neon-abyss,19.99,2020-07-29T15:00:00.000Z,Windows,"Neon Abyss is a frantic, roguelike where you run ‘n’ gun your way into the Abyss as part of the ‘Grim Squad’. Featuring unlimited item synergies and a unique dungeon evolution system, each run diversifies the experience and every choice alters the ruleset.",Veewo Games,Team17 Digital Ltd.,"PLATFORMER,ROGUE_LIKE,SHOOTER",60990.28
280,Ageless,ageless,14.99,2020-07-29T15:00:00.000Z,Windows,"Ageless is a story driven puzzle platformer where you must alter the age of animals and plant life around you to progress. Play as Kiara, who braves through heartache and loss as she journeys across a mysterious world to discovers its secrets and herself.",One More Dream Studios,Team17 Digital Ltd.,"ACTION,PLATFORMER,ADVENTURE",51778.70
281,Barony,barony,14.99,2020-07-30T15:00:00.000Z,"Windows,Mac","Barony is the premier first-person roguelike with co-op. Cryptic items, brutal traps and devious monsters, like those found in classic roguelikes and CRPGs, await you. Conquer the dungeons alone, or gather a party in co-op with iconic and exotic RPG classes.",Turning Wheel LLC,Turning Wheel LLC,"ROGUE_LIKE,FIRST_PERSON,DUNGEON_CRAWLER",28066.60
282,20XX,20xx,14.99,2020-07-30T15:00:00.000Z,Windows,"20XX is a roguelike action platformer that you can play with a friend. Jump and shoot your way through ever-changing levels, collect awesome new powers, and battle mighty bosses in the name of saving the human race maybe!",Batterystaple,Batterystaple,"CO_OP,PLATFORMER,ROGUE_LITE",9120.36
283,Superbrothers: Sword & Sworcery EP,superbrothers-sword-and-sworcery-ep,7.99,2020-07-30T15:00:00.000Z,Windows,"Help a wandering warrior monk complete her woeful errand in Superbrothers: Sword & Sworcery EP, the landmark action-adventure crafted by Superbrothers and the video game wizards at CAPY, featuring an award-winning original soundtrack by Jim Guthrie.",Capybara Games,Capybara Games,"INDIE,ADVENTURE,SINGLE_PLAYER",33616.89
284,Hellpoint,hellpoint,34.99,2020-07-30T16:00:00.000Z,"Windows,Mac","Hellpoint is an Action RPG soaked in the intoxicating dark sci-fi horror atmosphere. Explore Irid Novo, a derelict space station, unravel its secrets and twisted history. Battle gut-wrenching creatures and almighty Cosmic Gods.",Cradle Games,tinyBuild,"ACTION,CO_OP,RPG",24148.39
285,Wizards: Wand of Epicosity,wizards-wand-of-epicosity,7.99,2020-08-04T05:00:00.000Z,Windows,"When the Wizard of Darkness awakened, it was up to one man to defeat him. When that man was accidentally killed by one idiot, Tobuscus (or person of extremely low intelligence), the responsibility of becoming an AWESOME WIZARD fell onto him by default!",Game Mechanic Studios,Game Mechanic Studios,"ACTION,STRATEGY,ADVENTURE",73892.69
286,Wilmot's Warehouse,wilmots-warehouse,14.99,2020-08-06T15:00:00.000Z,"Windows,Mac","Wilmot's Warehouse is a puzzle game about keeping a warehouse running in tip-top shape. Just remember where you put everything, because when the service hatch opens, you'll need to find the things people want quickly, to earn the coveted Performance Stars.","Hollow Ponds, Richard Hogg",Finji,"CO_OP,INDIE,PUZZLE",44755.33
287,"3 out of 10, EP 1: Welcome To Shovelworks",3-out-of-10-ep-1,0.00,2020-08-06T15:00:00.000Z,Windows,"Midge joins Shovelworks Studios as a new animator, but not all is as it seems at the studio.","Terrible Posture Games, Inc.","Terrible Posture Games, Inc.","COMEDY,EXPLORATION,ADVENTURE",40325.19
288,Horizon Zero Dawn™ Complete Edition,horizon-zero-dawn-complete-edition,49.99,2020-08-07T15:00:00.000Z,Windows,Experience Aloy’s legendary quest to unravel the mysteries of a future Earth ruled by Machines. Use devastating tactical attacks against your prey and explore a majestic open world in this award-winning action RPG!,Guerrilla,PlayStation PC LLC,"ACTION,RPG,ADVENTURE",17015.83
289,Milky Way Prince – The Vampire Star,milky-way-prince-the-vampire-star,14.99,2020-08-13T13:00:00.000Z,"Windows,Mac",Play the story of Nuki and Sune through 7 branching chapters with multiple endings. One playthrough lasts 2 to 3 hours. Game only: original soundtrack available separately or in a bundle with the game.,Lorenzo Redaelli / Eyeguys,Santa Ragione,"NARRATION,INDIE,HORROR",22763.37
290,A Total War Saga: TROY,a-total-war-saga-troy,49.99,2020-08-13T13:00:00.000Z,"Windows,Mac","In this legendary age, heroes walk the earth. In an act that shocks the world, audacious Paris, prince of Troy, elopes with the beautiful queen of Sparta. As they sail away, King Menelaus curses her name. He vows to bring his wife home – whatever the cost!",CREATIVE ASSEMBLY,SEGA,"STRATEGY,SINGLE_PLAYER",30920.27
291,The Alto Collection,the-alto-collection,9.99,2020-08-13T15:00:00.000Z,Windows,Across the endless desert and atop an alpine expanse two journeys full of wonder await. Choose your path and set off on a thrilling snowboarding or sandboarding adventure with Alto & friends.,Team Alto,Snowman,"ADVENTURE,INDIE,SINGLE_PLAYER",3551.35
292,"3 out of 10, EP 2: Foundation 101",3-out-of-10-ep-2,0.00,2020-08-13T15:00:00.000Z,Windows,The team goes back to college as a new shipment of interns is delivered to the studio and Midge has had enough.,"Terrible Posture Games, Inc.","Terrible Posture Games, Inc.","COMEDY,EXPLORATION,ADVENTURE",19908.46
293,Remnant: From the Ashes,remnant-from-the-ashes,39.99,2020-08-13T15:00:00.000Z,Windows,"The world has been thrown into chaos by an ancient evil from another dimension. As one of the last remnants of humanity, you must set out alone or alongside up to two other survivors to face down hordes of deadly enemies to retake what was lost.",Gunfire Games,Perfect World Entertainment Inc.,"ACTION,SHOOTER,CO_OP",29563.69
294,Kill It With Fire,kill-it-with-fire,14.99,2020-08-13T16:00:00.000Z,Windows,"Kill It With Fire is a first-person action game about hunting spiders and causing collateral damage. Assemble your arsenal of increasingly excessive weapons, track spiders across suburbia, and burn everything in your path!", Casey Donnellan Games LLC,tinyBuild,"INDIE,PHYSICS,SIMULATION",13989.87
295,Mortal Shell,mortal-shell,29.99,2020-08-18T12:00:00.000Z,Windows,"Mortal Shell is a deep action-RPG that tests your sanity and resilience in a shattered world. Your adversaries spare no mercy, with survival demanding superior awareness and precision. Possess lost warriors, discover hidden sanctums, and face formidable foes.",Cold Symmetry ,Playstack Ltd,"INDIE,RPG,SINGLE_PLAYER",16237.34
296,Far Cry 2: Standard Edition,far-cry-2,9.99,2020-08-18T15:00:00.000Z,Windows,"You are a gun for hire, trapped in a war-torn African state, stricken with malaria and forced to make deals with corrupt warlords on both sides of the conflict in order to make this country your home.",Ubisoft Montreal,Ubisoft,"ACTION,FPS",17800.10
297,Far Cry,far-cry,9.99,2020-08-18T15:00:00.000Z,Windows,"Take the role of charter boat captain, Jack Carver, who finds himself hunted by an unrelenting team of highly trained mercenaries in this nature-gone-wrong FPS adventure.",Crytek Studios,Ubisoft,"ACTION,FPS",39298.08
298,Spiritfarer®: Farewell Edition,spiritfarer,29.99,2020-08-18T17:00:00.000Z,"Windows, Mac","Spiritfarer®: Farewell Edition is a cozy management game about dying. As ferrymaster to the deceased, build a boat to explore the world, care for your spirit friends, and finally release them into the afterlife. What will you leave behind?",Thunder Lotus,Thunder Lotus,"INDIE,PLATFORMER,SIMULATION",5232.96
299,Rogue Legacy 2,rogue-legacy-2,24.99,2020-08-18T17:00:00.000Z,Windows,"Rogue Legacy 2 is an Action Platforming RPG Rogue-LITE, where every time you die, your children succeed you. Each child is unique. Your daughter might be a Colourblind Archer, and your son could be a Pacifistic Chef.",Cellar Door Games,Cellar Door Games,"EARLY_ACCESS,INDIE,ROGUE_LITE",14878.73
300,"3 out of 10, EP 3: Pivot Like A Champion",3-out-of-10-ep3,0.00,2020-08-20T15:00:00.000Z,Windows,The team settles a question the way only game developers can; with an office wide Battle Royale.,"Terrible Posture Games, Inc.","Terrible Posture Games, Inc.","COMEDY,EXPLORATION,ADVENTURE",32612.04
301,God's Trigger,gods-trigger,14.99,2020-08-20T15:00:00.000Z,Windows,"Slay enemies with speed and precision in an over-the-top show of blood and explosions. Play solo or with others, make split-second decisions, dodge bullets, and use weapons and abilities to inflict violence in the most graphic way possible.",One More Level,Techland,"ACTION,INDIE,ROGUE_LIKE",42711.19
302,New Super Lucky's Tale,new-super-luckys-tale,29.99,2020-08-21T12:00:00.000Z,Windows,"Join Lucky on his thrilling journey through the Book of Ages, a magical artifact that opens doors to amazing worlds. Jump, burrow, and tail swipe your way to victory in this love letter to classic 3D platformers!",Playful Studios,Playful Studios,"ACTION,ADVENTURE,PLATFORMER",35579.95
303,Relicta,relicta,19.99,2020-08-24T16:00:00.000Z,Windows,Relicta is a first-person physics-based puzzle game where you need to creatively combine magnetism and gravity to unravel the secrets of Chandra Base.,Mighty Polygon,Ravenscourt,"PUZZLE,NARRATION,SINGLE_PLAYER",16724.30
304,No Straight Roads,no-straight-roads,24.99,2020-08-25T12:00:00.000Z,Windows,Take back Vinyl City - with rock! Embark on a music-based action-adventure as indie rock band members Mayday & Zuke and lead a musical revolution against EDM empire No Straight Roads.,,,"ACTION,MULTIPLAYER,SINGLE_PLAYER",50812.96
305,Beyond Good & Evil,beyond-good-and-evil,9.99,2020-08-25T15:00:00.000Z,Windows,"Play as Jade, a young investigative reporter, and expose a terrible government conspiracy. It is up to you and your loyal pig friend Pey'j to save your planet and its inhabitants.",Ubisoft,Ubisoft,"ACTION,ADVENTURE",17872.30
306,Might and Magic: Heroes VII - Ultimate Edition,might-and-magic-heroes-7,44.99,2020-08-25T15:00:00.000Z,Windows,"Enhance your Might & Magic Heroes VII experience with the Ultimate Edition, including the main game, an exclusive hero, a scenario map, the Lost Tales of Axeoth extensions and the Trial By Fire add-on!",Limbic Entertainment,Ubisoft,"TURN_BASED,STRATEGY",16875.84
307,A Juggler's Tale,a-jugglers-tale,17.99,2020-08-27T11:29:18.000Z,,"Lead Abby the string puppet through a bruised, but beautiful world in this poetic adventure. Solve riddles, evade traps, and shake off pursuers on your way to find freedom. Can Abby take control of her fate and make a difference with all the strings attached?",,,,6716.34
308,The Last Campfire,the-last-campfire,14.99,2020-08-27T12:00:00.000Z,Windows,"The Last Campfire is an adventure game from Hello Games (No Man's Sky), a story of a lost ember trapped in a puzzling place, searching for meaning and a way home.",Hello Games,Hello Games,"ADVENTURE,PUZZLE,SINGLE_PLAYER",31788.83
309,Alluris,alluris,9.99,2020-08-27T12:00:00.000Z,Windows,"Prepare to embark on a journey like no other in Alluris! Play as a reluctant hero or villain to save the world… or just save a colony of bears from some lumberjacks. In this card-RPG, each card represents a day with two choices! Create a path that is your own!",562 Interactive,562 Interactive,"CARD_GAME,ADVENTURE,RPG",41050.48
310,HITMAN 3,hitman-3,59.99,2020-08-27T15:00:00.000Z,Windows,"Death Awaits. Agent 47 returns in HITMAN 3, the dramatic conclusion to the World of Assassination trilogy.",IO Interactive A/S,IO Interactive A/S,"ACTION,SINGLE_PLAYER,STEALTH",24159.74
